timestamp,agent,episode,total_reward,avg_throughput,avg_latency,avg_collision_rate,avg_fairness,channel_switches
2026-08-27T05:52:19.972356,Baseline,11,1206.3999208028706,2.4877999999999996,9.175714772727273,0.012312499999999999,0.7095625420440408,2400
2026-08-27T05:52:20.483768,Baseline,12,1223.573774726947,2.8742,10.370772817460317,0.01186228354978355,0.7114188860722376,2400
2026-08-27T05:52:21.053720,Baseline,13,1218.8629352267046,2.6446000000000005,10.004704050925927,0.013424242424242424,0.7125111273099982,2400
2026-08-27T05:52:21.579822,Baseline,14,1223.0992447171861,2.7586,10.481601615312792,0.01501951058201058,0.70777630233502,2400
2026-08-27T05:52:22.158094,Baseline,15,1212.1743514066848,2.6454000000000004,10.113850432098765,0.018982142857142857,0.7238050409109937,2400
2026-08-27T05:52:22.702104,Baseline,16,1228.702052633412,2.7944,9.818177281746031,0.0166875,0.6946532521037563,2400
2026-08-27T05:52:23.312954,Baseline,17,1190.7444920279931,2.3188,9.754392962962964,0.013458333333333333,0.7211011520850517,2400
2026-08-27T05:52:23.856203,Baseline,18,1215.0732911586745,2.6158000000000006,9.23680848765432,0.015029761904761905,0.717882384875987,2400
2026-08-27T05:52:24.380247,Baseline,19,1188.4552172995598,2.4802000000000004,9.822891173178673,0.010806089743589741,0.7272865047652763,2400
2026-08-27T05:52:24.941486,Baseline,20,1203.3386332837156,2.4956,9.764368037918873,0.011431089743589742,0.7243670458895209,2400
2026-08-27T05:52:25.508842,Baseline,21,1198.2349526087091,2.4354,9.687520902777779,0.011958333333333333,0.7090384411836222,2400
2026-08-27T05:52:26.043186,Baseline,22,1190.9219230796132,2.2738,11.040511997354496,0.010788949275362319,0.7121880200503015,2400
2026-08-27T05:52:26.570792,Baseline,23,1201.6742365476207,2.4332,10.223396545584047,0.009936403508771929,0.7267061546908752,2400
2026-08-27T05:52:27.102454,Baseline,24,1212.1469741862447,2.7251999999999996,10.020685694534224,0.014316666666666667,0.7192815459999987,2400
2026-08-27T05:52:36.060940,MAPPO,0,4483.33961660013,12.36992,22.76199981090484,0.04216406334463609,0.3432685933594207,903
2026-08-27T05:52:44.495282,MAPPO,1,4451.052122682292,12.240000000000002,23.50392290801573,0.05102619047619048,0.3437910522457171,914
2026-08-27T05:52:52.725456,MAPPO,2,4445.046475866254,12.0016,23.158764423558896,0.047153706616766315,0.36816608301351245,917
2026-08-27T05:53:01.811453,MAPPO,3,4459.38780348907,11.56096,22.298117256279763,0.04762936507936507,0.342708112675063,911
2026-08-27T05:53:09.469355,MAPPO,4,4446.212302254579,12.132,22.749130560846563,0.05152861180964628,0.34923286537806475,899
2026-08-27T05:53:18.611506,MAPPO,5,4433.907286844355,11.81696,22.576046932150863,0.04591439402891015,0.3518561488539462,903
2026-08-27T05:53:27.020568,MAPPO,6,4380.068882462922,11.51264,23.71498780542609,0.04597006529746255,0.3366987829858244,910
2026-08-27T05:53:35.328598,MAPPO,7,4372.507342450008,11.50432,23.778299686646687,0.051116704718417054,0.3415156431211212,911
2026-08-27T05:53:44.408870,MAPPO,8,4376.798993892024,11.775360000000001,22.864784679453326,0.05289574314574314,0.3364446406998611,913
2026-08-27T05:53:52.065136,MAPPO,9,4425.7932880168455,11.793599999999998,21.772170199294532,0.04812843822843823,0.3427113493798949,899
2026-08-27T05:54:01.047710,MAPPO,10,4423.562190324797,11.97776,23.286578742775745,0.04854350404774134,0.34951896293689755,904
2026-08-27T05:54:09.109705,MAPPO,11,4466.029762102041,12.254400000000002,23.06981566978233,0.05001336379669712,0.3336035696326301,921
2026-08-27T05:54:18.647450,MAPPO,12,4434.684191825678,12.0816,23.087624135449737,0.05740302840434419,0.35191624560550133,913
2026-08-27T05:54:27.785225,MAPPO,13,4437.624907642196,12.02128,22.769490134453783,0.04893862874214986,0.34410065041191307,922
2026-08-27T05:54:35.423265,MAPPO,14,4418.297990581881,11.9216,23.017516263295477,0.050937469937469934,0.3358917222838211,919
2026-08-27T05:54:44.474367,MAPPO,15,4373.923597371874,11.85904,22.125623916445214,0.0485992859850596,0.3547309836303449,914
2026-08-27T05:54:52.470315,MAPPO,16,4409.936929729516,12.02032,22.759664668040475,0.04871211982461982,0.3430761786271929,903
2026-08-27T05:55:01.080413,MAPPO,17,4448.475121241311,11.878400000000001,23.01995597742817,0.04815921537763408,0.33023107455292827,918
2026-08-27T05:55:10.205370,MAPPO,18,4399.480968588653,11.916799999999999,22.13484710109303,0.05067828291779904,0.3543285836481768,928
2026-08-27T05:55:17.762548,MAPPO,19,4418.682163476321,11.548639999999999,23.32753782010582,0.047086753246753245,0.34543889524332927,891
2026-08-27T05:55:26.805146,MAPPO,20,4500.614359675704,12.38944,23.201537690716695,0.045513051715309776,0.3349471061380409,934
2026-08-27T05:55:34.352410,MAPPO,21,4436.719203217207,12.333279999999998,22.163060861636573,0.04456221424774056,0.36003687459936046,899
2026-08-27T05:55:43.463301,MAPPO,22,4425.345981118634,11.96592,21.98081095646946,0.048430438555438556,0.34584071320943005,910
2026-08-27T05:55:55.432297,MAPPO,23,4455.060125211887,12.242720000000002,22.287110165506363,0.05030830479636449,0.34287951616007944,921
2026-08-27T05:56:13.142761,MAPPO,24,4383.610470348076,11.59424,23.0319934509771,0.052860193082208,0.3495833962237259,903
2026-08-27T05:56:15.315349,Baseline,0,3913.7901108028536,11.915040000000001,23.143780231502923,0.05015359145468422,0.3411228714855083,5429
2026-08-27T05:56:16.978657,Baseline,1,3954.6996568230343,11.890720000000002,23.01711609051689,0.05020766620657925,0.34558400942829626,5440
2026-08-27T05:56:19.628018,Baseline,2,3876.9861284680173,11.664,22.45838654924705,0.053109376114081994,0.35107486298326784,5455
